time,summary,icon,precipIntensity,precipProbability,temperature,apparentTemperature,dewPoint,humidity,pressure,windSpeed,windGust,windBearing,cloudCover,uvIndex,visibility,precipType,ozone,precipAccumulation,city,demand,hour,day_of_week,month,season,kmeans_cluster
1581397200,Overcast,cloudy,0.0012112403100775,0.02,0.3521050248981439,0.4011118726677328,37.74,0.83,0.6431852986217468,0.3769230769230769,0.4020148260786922,0.9498607242339832,1.0,0.0,1.0,rain,0.2661921708185054,0.008611082970317,dallas,12681.0,5,1,2,Winter,1
1581400800,Overcast,cloudy,0.0011304909560723,0.01,0.3545495699411498,0.4070520143172644,37.96,0.83,0.6523736600306282,0.3369963369963369,0.372932902490021,0.9498607242339832,0.96,0.0,1.0,rain,0.2590747330960854,0.008611082970317,dallas,13726.0,6,1,2,Winter,6
1581404400,Overcast,cloudy,0.0005652454780361,0.01,0.3561792666364871,0.4073566369659583,38.33,0.84,0.6523736600306282,0.3527472527472527,0.3915605398213268,0.9749303621169916,1.0,0.0,1.0,rain,0.2551601423487544,0.008611082970317,dallas,15191.0,7,1,2,Winter,6
1581408000,Mostly Cloudy,partly-cloudy-night,0.000484496124031,0.01,0.355817111815301,0.409032061533775,38.75,0.85,0.6523736600306282,0.3304029304029304,0.4168409047709561,0.9860724233983288,0.8,0.0,1.0,rain,0.2512455516014236,0.008611082970317,dallas,15822.0,8,1,2,Winter,3
1581411600,Mostly Cloudy,partly-cloudy-night,0.0008882428940568,0.02,0.3551833408782254,0.4113167313989795,39.19,0.87,0.6523736600306282,0.2996336996336996,0.3831971108154343,0.9637883008356546,0.85,0.0,1.0,rain,0.2487544483985764,0.008611082970317,dallas,15689.0,9,1,2,Winter,3
1581415200,Overcast,cloudy,0.0021802325581395,0.12,0.35636034404708,0.4126113776559287,39.39,0.87,0.6646248085758053,0.2985347985347986,0.3282645884812773,0.9610027855153204,0.97,0.0,1.0,rain,0.2480427046263345,0.008611082970317,dallas,15671.0,10,1,2,Winter,3
1581418800,Overcast,cloudy,0.0016149870801033,0.12,0.3581711181530104,0.4108597974259386,39.53,0.87,0.6584992343032159,0.3373626373626374,0.4632199201672686,0.0,0.98,0.0,0.998569238630557,rain,0.2487544483985764,0.008611082970317,dallas,15706.0,11,1,2,Winter,3
1581422400,Overcast,cloudy,0.0055717054263565,0.19,0.3586238116794929,0.4082705049120402,39.14,0.85,0.6584992343032159,0.3732600732600732,0.4348983083064056,0.011142061281337,0.9,0.0,1.0,rain,0.2476868327402136,0.008611082970317,dallas,15609.0,12,1,2,Winter,6
1581426000,Overcast,cloudy,0.0091246770025839,0.24,0.3567224988682661,0.4088035945472545,38.79,0.85,0.6676875957120991,0.3424908424908425,0.4056263067857822,0.0306406685236768,0.93,0.0,1.0,rain,0.2480427046263345,0.008611082970317,dallas,15550.0,13,1,2,Winter,6
1581429600,Possible Light Rain,rain,0.0182493540051679,0.33,0.3542779538252603,0.406671236006397,38.56,0.85,0.6845329249617169,0.3384615384615385,0.3742634480136856,0.0167130919220055,0.97,0.0,0.890240163515585,rain,0.2487544483985764,0.008611082970317,dallas,15461.0,14,1,2,Winter,6
1581433200,Rain,rain,0.0367409560723514,0.5,0.3548211860570394,0.4098697738176833,38.91,0.86,0.6906584992343046,0.3098901098901099,0.3639992396882722,0.064066852367688,1.0,0.0833333333333333,0.9856923863055695,rain,0.2494661921708185,0.008611082970317,dallas,15353.0,15,1,2,Winter,6
1581436800,Rain,rain,0.042797157622739,0.59,0.3537347215934812,0.4095651511689894,38.7,0.86,0.699846860643186,0.3018315018315018,0.3041246911233606,0.0445682451253481,1.0,0.1666666666666666,0.7872253449156873,rain,0.2498220640569395,0.008611082970317,dallas,15322.0,16,1,2,Winter,6
1581440400,Possible Light Rain,rain,0.0258397932816537,0.48,0.355636034404708,0.4079658822633463,38.36,0.84,0.699846860643186,0.3391941391941392,0.3132484318570614,0.0139275766016713,1.0,0.25,0.7704649974450689,rain,0.2505338078291814,0.008611082970317,dallas,15637.0,17,1,2,Winter,6
1581444000,Rain,rain,0.0299580103359173,0.45,0.3560887279311905,0.4077374152768258,37.79,0.82,0.699846860643186,0.3468864468864469,0.2988025090287018,0.0027855153203342,1.0,0.25,0.5025038323965252,rain,0.2508896797153025,0.008611082970317,dallas,16094.0,18,1,2,Winter,3
1581447600,Possible Light Rain,rain,0.0102551679586563,0.26,0.3661385242191036,0.4152768258320006,38.2,0.8,0.6906584992343046,0.3824175824175824,0.3263638091617564,0.0055710306406685,1.0,0.3333333333333333,0.8497700562084822,rain,0.2341637010676157,0.008611082970317,dallas,16449.0,19,1,2,Winter,3
1581451200,Possible Light Rain,rain,0.0104166666666666,0.34,0.3735626980534178,0.4235016373467367,38.52,0.78,0.6845329249617169,0.3772893772893773,0.308686561490211,0.0250696378830083,1.0,0.25,0.9646397547266224,rain,0.2370106761565836,0.008611082970317,dallas,16202.0,20,1,2,Winter,3
1581454800,Possible Light Rain,rain,0.0222060723514211,0.55,0.3665912177455862,0.4191607646028482,38.97,0.82,0.6768759571209806,0.3406593406593407,0.3307356015966546,0.0473537604456824,1.0,0.1666666666666666,1.0,rain,0.2409252669039145,0.008611082970317,dallas,15840.0,21,1,2,Winter,3
1581458400,Possible Light Rain,rain,0.0184108527131782,0.53,0.3662290629244001,0.419770009900236,38.79,0.82,0.670750382848393,0.3304029304029304,0.3512640182474815,0.0584958217270195,1.0,0.0833333333333333,1.0,rain,0.2459074733096086,0.008611082970317,dallas,15115.0,22,1,2,Winter,6
1581462000,Possible Light Rain,rain,0.013969638242894,0.54,0.3682209144409235,0.4209885004950118,39.05,0.82,0.6630934150076584,0.3402930402930403,0.405246150921878,0.0779944289693593,1.0,0.0,1.0,rain,0.2516014234875444,0.008611082970317,dallas,14010.0,23,1,2,Winter,6
1581465600,Possible Light Rain,rain,0.0085594315245478,0.4,0.3717519239474875,0.42860406671236,39.69,0.83,0.6600306278713628,0.2956043956043956,0.3972628777798898,0.075208913649025,1.0,0.0,1.0,rain,0.2626334519572953,0.008611082970317,dallas,13163.0,0,2,2,Winter,6
1581469200,Possible Drizzle,rain,0.0065406976744186,0.36,0.3747397012222724,0.4342395857131977,39.96,0.82,0.6646248085758053,0.26996336996337,0.3908002280935183,0.0835654596100278,1.0,0.0,1.0,rain,0.2626334519572953,0.008611082970317,dallas,12453.0,1,2,2,Winter,1
1581472800,Possible Drizzle,rain,0.0065406976744186,0.39,0.3749207786328655,0.4346203640240652,40.61,0.85,0.6661562021439504,0.2677655677655677,0.3531647975670025,0.0807799442896936,1.0,0.0,1.0,rain,0.2587188612099643,0.008611082970317,dallas,12113.0,2,2,2,Winter,1
1581476400,Possible Light Rain,rain,0.0099321705426356,0.46,0.3722046174739701,0.4340872743888508,41.15,0.87,0.6661562021439504,0.2468864468864469,0.3702718114426915,0.1197771587743732,1.0,0.0,1.0,rain,0.2555160142348754,0.008611082970317,dallas,11994.0,3,2,2,Winter,1
1581480000,Possible Light Rain,rain,0.0128391472868217,0.45,0.3715708465368945,0.4301271799558296,41.23,0.88,0.6493108728943362,0.2791208791208791,0.3913704618893747,0.1699164345403899,1.0,0.0,1.0,rain,0.2551601423487544,0.008611082970317,dallas,12021.0,4,2,2,Winter,1
1581483600,Possible Light Rain,rain,0.020671834625323,0.54,0.3727478497057492,0.4346965196862387,41.85,0.9,0.6324655436447184,0.2468864468864469,0.356015966546284,0.1504178272980501,1.0,0.0,1.0,rain,0.2558718861209963,0.008611082970317,dallas,12443.0,5,2,2,Winter,1
1581487200,Possible Light Rain,rain,0.0126776485788113,0.43,0.3722951561792666,0.4316502931992994,41.9,0.9,0.6110260336906599,0.2710622710622711,0.3229424063866185,0.1392757660167131,1.0,0.0,1.0,rain,0.2587188612099643,0.008611082970317,dallas,13411.0,6,2,2,Winter,6
1581490800,Possible Light Rain,rain,0.0202680878552971,0.54,0.3703033046627432,0.4337826517401569,42.27,0.92,0.5926493108728952,0.232967032967033,0.3313058353925109,0.1532033426183844,0.99,0.0,0.9373530914665305,rain,0.2608540925266904,0.008611082970317,dallas,14918.0,7,2,2,Winter,6
1581494400,Rain,rain,0.0564437984496124,0.74,0.3645993662290629,0.4276901987662782,42.51,0.95,0.5742725880551305,0.2366300366300366,0.2718114426915035,0.1615598885793872,1.0,0.0,0.6326009197751661,rain,0.2629893238434163,0.008611082970317,dallas,15608.0,8,2,2,Winter,6
1581498000,Rain,rain,0.1076388888888889,0.83,0.3575373472159348,0.421978524103267,42.48,0.98,0.5543644716692206,0.2249084249084249,0.238737882531838,0.1727019498607242,0.99,0.0,0.7426673479816045,rain,0.2637010676156585,0.008611082970317,dallas,15472.0,9,2,2,Winter,6
1581501600,Rain,rain,0.1415536175710594,0.89,0.3550928021729289,0.4241108826441245,42.33,0.98,0.552833078101072,0.1904761904761905,0.231134765253754,0.7688022284122563,0.97,0.0,0.487787429739397,rain,0.2612099644128113,0.008611082970317,dallas,15376.0,10,2,2,Winter,6
1581505200,Rain,rain,0.1451873385012919,0.89,0.3661385242191036,0.4314979818749523,42.48,0.94,0.5482388973966312,0.2175824175824176,0.278274092377875,0.0,1.0,0.0,0.3058763413387838,rain,0.2569395017793594,0.008611082970317,dallas,15251.0,11,2,2,Winter,6
1581508800,Rain,rain,0.1585109819121447,0.9,0.3575373472159348,0.4151245145076536,42.12,0.96,0.5482388973966312,0.2853479853479854,0.2887283786352405,0.883008356545961,0.98,0.0,0.4120592743995911,rain,0.2562277580071174,0.008611082970317,dallas,15150.0,12,2,2,Winter,6
1581512400,Rain,rain,0.0815568475452196,0.87,0.3550022634676323,0.4086512832229076,40.92,0.93,0.5574272588055145,0.3249084249084249,0.2982322752328454,0.9108635097493036,0.99,0.0,0.5687276443536025,rain,0.2669039145907473,0.008611082970317,dallas,14822.0,13,2,2,Winter,6
1581516000,Rain,rain,0.0645187338501292,0.85,0.353010411951109,0.4147437361967862,40.75,0.93,0.5497702909647799,0.2468864468864469,0.2242919597034784,0.9610027855153204,0.99,0.0,0.5602452733776188,rain,0.2733096085409253,0.008611082970317,dallas,14382.0,14,2,2,Winter,6
1581519600,Rain,rain,0.0584625322997416,0.82,0.3603440470801267,0.4119259766963673,41.04,0.91,0.534456355283309,0.3501831501831502,0.2672495723246531,0.1699164345403899,1.0,0.0833333333333333,0.9045477772100152,rain,0.2818505338078291,0.008611082970317,dallas,14071.0,15,2,2,Winter,6
1581523200,Possible Light Rain,rain,0.025516795865633,0.57,0.371661385242191,0.4375142791866575,41.71,0.89,0.5298621745788665,0.2139194139194139,0.1511119559019198,0.1671309192200557,1.0,0.1666666666666666,1.0,rain,0.2957295373665481,0.008611082970317,dallas,13982.0,16,2,2,Winter,6
1581526800,Possible Light Rain,rain,0.0428779069767441,0.5,0.3765504753282028,0.4340111187266773,41.62,0.87,0.5405819295558967,0.2908424908424908,0.2134575175822087,0.7103064066852368,0.99,0.25,0.7497189575881451,rain,0.3120996441281137,0.008611082970317,dallas,13999.0,17,2,2,Winter,6
1581530400,Overcast,cloudy,0.0082364341085271,0.24,0.3715708465368945,0.426700175158023,40.48,0.85,0.5436447166921905,0.3142857142857143,0.2642083254134195,0.7743732590529248,1.0,0.25,0.8872764435360245,rain,0.3295373665480429,0.008611082970317,dallas,14179.0,18,2,2,Winter,6
1581534000,Overcast,cloudy,0.0016957364341085,0.19,0.3766410140334993,0.4336303404158099,40.56,0.84,0.534456355283309,0.2956043956043956,0.2792244820376354,0.7688022284122563,1.0,0.25,1.0,rain,0.3274021352313166,0.008611082970317,dallas,14811.0,19,2,2,Winter,6
1581537600,Overcast,cloudy,0.0033107235142118,0.13,0.3925758261656857,0.4508415200670169,41.05,0.8,0.5206738131699851,0.2864468864468865,0.2731419882151682,0.8384401114206128,0.99,0.25,1.0,rain,0.3174377224199288,0.008611082970317,dallas,15045.0,20,2,2,Winter,6
1581541200,Overcast,cloudy,0.0012919896640826,0.09,0.4015391579900407,0.4583809306221917,40.94,0.77,0.5176110260336912,0.3043956043956044,0.2843565862003421,0.807799442896936,1.0,0.1666666666666666,1.0,rain,0.3110320284697508,0.008611082970317,dallas,15039.0,21,2,2,Winter,6
1581544800,Overcast,cloudy,0.0008074935400516,0.04,0.4064282480760525,0.4654634072043256,40.83,0.75,0.5176110260336912,0.2809523809523809,0.2843565862003421,0.8022284122562674,0.98,0.0833333333333333,1.0,rain,0.3110320284697508,0.008611082970317,dallas,14622.0,22,2,2,Winter,6
1581548400,Overcast,cloudy,0.0005652454780361,0.02,0.4021729289271163,0.4627218033660802,40.8,0.76,0.5252679938744276,0.2641025641025641,0.2634480136856111,0.8189415041782729,0.9,0.0,1.0,rain,0.3138790035587188,0.008611082970317,dallas,13727.0,23,2,2,Winter,6
1581552000,Mostly Cloudy,partly-cloudy-day,0.0,0.0,0.4067904028972385,0.4744497753407966,41.11,0.75,0.5405819295558967,0.1985347985347985,0.240638661851359,0.8635097493036211,0.71,0.0,1.0,No Precipitation,0.3195729537366548,0.008611082970317,dallas,12954.0,0,3,2,Winter,6
1581555600,Partly Cloudy,partly-cloudy-night,0.0,0.0,0.3950203712086917,0.4701089025969081,40.76,0.78,0.5589586523736596,0.1461538461538461,0.2081353354875499,0.935933147632312,0.58,0.0,1.0,No Precipitation,0.3302491103202848,0.008611082970317,dallas,12512.0,1,3,2,Winter,1
1581559200,Clear,clear-night,0.0008074935400516,0.02,0.3849705749207786,0.4650064732312847,40.89,0.82,0.5742725880551305,0.1205128205128205,0.1623265538870937,0.9944289693593314,0.27,0.0,1.0,rain,0.3341637010676156,0.008611082970317,dallas,12406.0,2,3,2,Winter,1
1581562800,Clear,clear-night,0.0012919896640826,0.03,0.3664101403349931,0.4454344680526997,39.94,0.85,0.5865237366003075,0.1296703296703296,0.153392891085345,0.0083565459610027,0.13,0.0,1.0,rain,0.3373665480427047,0.008611082970317,dallas,12380.0,3,3,2,Winter,1
1581566400,Clear,clear-night,0.0,0.0,0.3614305115436849,0.4354580763079735,40.01,0.87,0.6033690658499253,0.1578754578754578,0.1879870747006272,0.9916434540389972,0.18,0.0,1.0,No Precipitation,0.3412811387900355,0.008611082970317,dallas,12632.0,4,3,2,Winter,1
1581570000,Clear,clear-night,0.0001614987080103,0.02,0.3630602082390221,0.4324880054832076,40.03,0.87,0.6156202143951006,0.1879120879120879,0.214027751378065,0.9442896935933148,0.22,0.0,1.0,rain,0.3441281138790034,0.008611082970317,dallas,13223.0,5,3,2,Winter,6
1581573600,Clear,clear-night,0.0002422480620155,0.01,0.3548211860570394,0.4231970146980428,38.83,0.86,0.6263399693721308,0.1956043956043956,0.240638661851359,0.9164345403899722,0.09,0.0,1.0,rain,0.3565836298932384,0.008611082970317,dallas,14339.0,6,3,2,Winter,6
1581577200,Clear,clear-night,0.0001614987080103,0.01,0.3458578542326844,0.4111644200746325,38.25,0.87,0.640122511485453,0.2175824175824176,0.251853259836533,0.8969359331476323,0.03,0.0,1.0,rain,0.3565836298932384,0.008611082970317,dallas,15874.0,7,3,2,Winter,3
1581580800,Clear,clear-night,0.0008882428940568,0.02,0.3380715255771842,0.3971517782347117,37.75,0.88,0.6569678407350708,0.2677655677655677,0.2929100931381866,0.9164345403899722,0.01,0.0,1.0,rain,0.3537366548042703,0.008611082970317,dallas,16445.0,8,3,2,Winter,3
1581584400,Clear,clear-night,0.000968992248062,0.02,0.330466274332277,0.3873276978143325,37.58,0.91,0.6661562021439504,0.286080586080586,0.314388899448774,0.9220055710306406,0.03,0.0,1.0,rain,0.3505338078291814,0.008611082970317,dallas,16184.0,9,3,2,Winter,3
1581588000,Clear,clear-night,0.0007267441860465,0.01,0.324309642372114,0.3772751504074327,36.62,0.9,0.6784073506891275,0.3219780219780219,0.3850978901349554,0.9442896935933148,0.13,0.0,1.0,rain,0.3494661921708185,0.008611082970317,dallas,16155.0,10,3,2,Winter,3
1581591600,Partly Cloudy,partly-cloudy-night,0.0008882428940568,0.01,0.3178813942960615,0.3680603152844414,35.32,0.88,0.6906584992343046,0.347985347985348,0.443261737312298,0.9610027855153204,0.37,0.0,1.0,rain,0.3480427046263344,0.008611082970317,dallas,16063.0,11,3,2,Winter,3
1581595200,Mostly Cloudy,partly-cloudy-night,0.0,0.0,0.3147125396106836,0.3571700555936333,34.59,0.86,0.699846860643186,0.4336996336996337,0.4371792434898308,0.9944289693593314,0.68,0.0,1.0,No Precipitation,0.3459074733096084,0.008611082970317,dallas,15794.0,12,3,2,Winter,3
1581598800,Mostly Cloudy,partly-cloudy-night,0.0011304909560723,0.01,0.3320054323223178,0.3752951031909222,34.27,0.79,0.7197549770290959,0.4362637362637362,0.4037255274662611,0.9944289693593314,0.73,0.0,1.0,rain,0.3476868327402135,0.008611082970317,dallas,15401.0,13,3,2,Winter,6
1581602400,Mostly Cloudy,partly-cloudy-day,0.0,0.0,0.3335445903123585,0.3773513060696062,33.88,0.77,0.7427258805513013,0.4304029304029304,0.38642843565862,0.0,0.77,0.0,1.0,No Precipitation,0.3480427046263344,0.008611082970317,dallas,14925.0,14,3,2,Winter,6
1581606000,Mostly Cloudy,partly-cloudy-day,0.0,0.0,0.3411498415572657,0.3878607874495469,33.45,0.74,0.756508422664627,0.3981684981684981,0.3524044858391941,0.9944289693593314,0.79,0.0833333333333333,1.0,No Precipitation,0.3487544483985766,0.008611082970317,dallas,14356.0,15,3,2,Winter,6
1581609600,Mostly Cloudy,partly-cloudy-day,0.0,0.0,0.3444997736532367,0.3926585941664762,32.68,0.7,0.7656967840735067,0.3827838827838827,0.299182664892606,1.0,0.83,0.1666666666666666,1.0,No Precipitation,0.3494661921708185,0.008611082970317,dallas,13810.0,16,3,2,Winter,6
1581613200,Mostly Cloudy,partly-cloudy-day,0.0008882428940568,0.02,0.3454956994114984,0.3961617546264564,31.85,0.68,0.7702909647779475,0.3538461538461538,0.2579357536590002,1.0,0.87,0.25,1.0,rain,0.3505338078291814,0.008611082970317,dallas,13706.0,17,3,2,Winter,6
1581616800,Overcast,cloudy,0.0002422480620155,0.02,0.3453146220009053,0.3974564008834056,31.35,0.66,0.7794793261868325,0.3373626373626374,0.2206804789963885,0.9916434540389972,0.89,0.25,1.0,rain,0.3523131672597864,0.008611082970317,dallas,14215.0,18,3,2,Winter,6
1581620400,Mostly Cloudy,partly-cloudy-day,0.0001614987080103,0.02,0.3510185604345858,0.4053004340872744,30.51,0.63,0.7794793261868325,0.3172161172161172,0.1980612050940886,0.9832869080779943,0.83,0.3333333333333333,1.0,rain,0.3612099644128114,0.008611082970317,dallas,15423.0,19,3,2,Winter,6
1581624000,Mostly Cloudy,partly-cloudy-day,0.0004037467700258,0.02,0.3629696695337256,0.4175614956972051,30.42,0.59,0.773353751914243,0.3175824175824176,0.20452385478046,0.9860724233983288,0.74,0.25,1.0,rain,0.3615658362989326,0.008611082970317,dallas,16188.0,20,3,2,Winter,3
1581627600,Partly Cloudy,partly-cloudy-day,0.0,0.0,0.3679492983250339,0.4270809534688904,30.65,0.59,0.7718223583460961,0.2721611721611721,0.187606918836723,0.0027855153203342,0.56,0.1666666666666666,1.0,No Precipitation,0.3619217081850533,0.008611082970317,dallas,16485.0,21,3,2,Winter,3
1581631200,Partly Cloudy,partly-cloudy-day,0.0002422480620155,0.01,0.3764599366229062,0.4380473688218719,30.93,0.57,0.7656967840735067,0.2505494505494505,0.1828549705379205,0.0250696378830083,0.31,0.0833333333333333,1.0,rain,0.3619217081850533,0.008611082970317,dallas,16355.0,22,3,2,Winter,3
1581634800,Clear,clear-day,0.0001614987080103,0.01,0.3627885921231326,0.4240347269819511,31.37,0.62,0.7626339969372129,0.2523809523809524,0.1900779319521003,0.0445682451253481,0.25,0.0,1.0,rain,0.3615658362989326,0.008611082970317,dallas,15817.0,23,3,2,Winter,3
1581638400,Clear,clear-day,0.0012112403100775,0.01,0.3573562698053417,0.4228923920493488,31.61,0.64,0.7641653905053616,0.2161172161172161,0.1756320091237407,0.0557103064066852,0.01,0.0,1.0,rain,0.3619217081850533,0.008611082970317,dallas,15288.0,0,4,2,Winter,6
1581642000,Clear,clear-night,0.0,0.0,0.3432322317790856,0.413449089939837,31.39,0.67,0.7810107197549776,0.1835164835164835,0.1841855160615852,0.0724233983286908,0.06,0.0,1.0,No Precipitation,0.3473309608540925,0.008611082970317,dallas,14978.0,1,4,2,Winter,6
1581645600,Clear,clear-night,0.0002422480620155,0.01,0.3288365776369397,0.3951717310182012,31.27,0.71,0.7993874425727423,0.2102564102564103,0.2343660900969397,0.0919220055710306,0.11,0.0,1.0,rain,0.3505338078291814,0.008611082970317,dallas,14912.0,2,4,2,Winter,6
1581649200,Clear,clear-night,0.0,0.0,0.308465368945224,0.3771989947452593,30.29,0.75,0.8085758039816238,0.1956043956043956,0.22353164797567,0.0696378830083565,0.15,0.0,1.0,No Precipitation,0.3523131672597864,0.008611082970317,dallas,15001.0,3,4,2,Winter,6
1581652800,Clear,clear-night,0.0,0.0,0.2972385694884563,0.3610539943644809,28.24,0.72,0.817764165390507,0.2278388278388278,0.2459608439460179,0.0417827298050139,0.14,0.0,1.0,No Precipitation,0.3505338078291814,0.008611082970317,dallas,15216.0,4,4,2,Winter,6
1581656400,Clear,clear-night,0.0,0.0,0.2862833861475781,0.3452897722945701,25.49,0.67,0.8238897396630929,0.2615384615384615,0.3210416270670975,0.0473537604456824,0.11,0.0,1.0,No Precipitation,0.3476868327402135,0.008611082970317,dallas,15799.0,5,4,2,Winter,3
1581660000,Clear,clear-night,0.0001614987080103,0.01,0.2787686736079673,0.3371411164420074,22.7,0.62,0.8300153139356823,0.2652014652014652,0.320091237407337,0.0696378830083565,0.07,0.0,1.0,rain,0.3690391459074732,0.008611082970317,dallas,16949.0,6,4,2,Winter,3
1581663600,Clear,clear-night,0.0007267441860465,0.01,0.2669986419194205,0.3264793237377199,21.24,0.61,0.8361408882082717,0.2564102564102564,0.3149591332446303,0.0835654596100278,0.05,0.0,1.0,rain,0.3697508896797151,0.008611082970317,dallas,18510.0,7,4,2,Winter,3
1581667200,Clear,clear-night,0.0004037467700258,0.01,0.2557718424626527,0.323966186885995,21.66,0.66,0.8361408882082717,0.2003663003663003,0.2845466641322943,0.1086350974930362,0.02,0.0,1.0,rain,0.3676156583629894,0.008611082970317,dallas,19121.0,8,4,2,Winter,8
1581670800,Clear,clear-night,0.0008882428940568,0.01,0.238750565866908,0.3130759271951869,21.97,0.72,0.8407350689127124,0.1695970695970696,0.2461509218779699,0.0584958217270195,0.0,0.0,1.0,snow,0.3637010676156583,0.0053692634991388,dallas,18262.0,9,4,2,Winter,3
1581674400,Clear,clear-night,0.0,0.0,0.2282480760525124,0.3046226486939304,21.29,0.73,0.8376722817764168,0.1611721611721611,0.2104162706709751,0.0696378830083565,0.0,0.0,1.0,No Precipitation,0.3569395017793594,0.008611082970317,dallas,17128.0,10,4,2,Winter,3
1581678000,Clear,clear-night,0.0007267441860465,0.01,0.2330466274332276,0.3097250780595537,20.85,0.7,0.834609494640123,0.1593406593406593,0.193309256795286,0.075208913649025,0.0,0.0,1.0,snow,0.3476868327402135,0.0042548880559213,dallas,16037.0,11,4,2,Winter,3
1581681600,Clear,clear-night,0.0010497416020671,0.01,0.2168401991851516,0.3002817759500419,20.2,0.74,0.8407350689127124,0.1336996336996337,0.1317240068428055,0.0445682451253481,0.0,0.0,1.0,snow,0.3409252669039145,0.00891500354574,dallas,14938.0,12,4,2,Winter,6
1581685200,Clear,clear-night,0.0002422480620155,0.01,0.2120416478044363,0.299824841977001,19.54,0.73,0.848392036753447,0.119047619047619,0.1170880060824938,0.0696378830083565,0.05,0.0,1.0,snow,0.3416370106761565,0.0011143754432175,dallas,14017.0,13,4,2,Winter,6
1581688800,Clear,clear-day,0.0,0.0,0.2265278406518787,0.3094966110730333,20.39,0.71,0.8606431852986223,0.1340659340659341,0.1748716973959323,0.1002785515320334,0.13,0.0,1.0,No Precipitation,0.3423487544483986,0.008611082970317,dallas,13266.0,14,4,2,Winter,6
1581692400,Clear,clear-day,0.0006459948320413,0.01,0.2624717066545948,0.3382072957124362,21.83,0.64,0.8683001531393586,0.1608058608058608,0.1885573084964835,0.1364902506963788,0.16,0.0833333333333333,1.0,snow,0.3444839857651246,0.0026339783203322,dallas,12619.0,15,4,2,Winter,1
1581696000,Clear,clear-day,0.0003229974160206,0.01,0.2910819375282933,0.3672987586627065,23.76,0.61,0.865237366003063,0.1553113553113553,0.1347652537540391,0.1894150417827298,0.15,0.1666666666666666,1.0,rain,0.3466192170818504,0.008611082970317,dallas,12241.0,16,4,2,Winter,1
1581699600,Clear,clear-day,0.0008074935400516,0.01,0.3244907197827071,0.4026349859112025,26.26,0.59,0.8575803981623284,0.1413919413919414,0.1068237977570804,0.233983286908078,0.11,0.3333333333333333,1.0,rain,0.3494661921708185,0.008611082970317,dallas,12221.0,17,4,2,Winter,1
1581703200,Clear,clear-day,0.0,0.0,0.3562698053417836,0.4378950574975249,28.39,0.56,0.8499234303215921,0.1186813186813186,0.0828739783311157,0.2813370473537604,0.0,0.4166666666666666,1.0,No Precipitation,0.3516014234875445,0.008611082970317,dallas,12601.0,18,4,2,Winter,1
1581706800,Clear,clear-day,0.0,0.0,0.3807152557718424,0.4591424872439266,29.64,0.53,0.8361408882082717,0.1296703296703296,0.0862953811062535,0.298050139275766,0.0,0.4166666666666666,1.0,No Precipitation,0.3565836298932384,0.008611082970317,dallas,13552.0,19,4,2,Winter,6
1581710400,Clear,clear-day,0.0,0.0,0.4068809416025351,0.4787144924225116,30.7,0.5,0.8208269525268026,0.1663003663003663,0.1186086295381106,0.3426183844011142,0.0,0.3333333333333333,1.0,No Precipitation,0.3544483985765124,0.008611082970317,dallas,13953.0,20,4,2,Winter,6
1581714000,Clear,clear-day,0.0008074935400516,0.01,0.4304210049796287,0.511766049805803,31.69,0.47,0.7978560490045972,0.1981684981684981,0.1505417221060635,0.3426183844011142,0.0,0.25,1.0,rain,0.3516014234875445,0.008611082970317,dallas,14149.0,21,4,2,Winter,6
1581717600,Clear,clear-day,0.0,0.0,0.4420099592575826,0.5215139745640088,32.88,0.47,0.787136294027567,0.2285714285714286,0.1735411518722676,0.3481894150417827,0.0,0.0833333333333333,1.0,No Precipitation,0.3505338078291814,0.008611082970317,dallas,14080.0,22,4,2,Winter,6
1581721200,Clear,clear-day,0.0006459948320413,0.01,0.429062924400181,0.5106237148732008,34.43,0.53,0.7702909647779475,0.2413919413919414,0.2001520623455616,0.3481894150417827,0.0,0.0,1.0,rain,0.3498220640569395,0.008611082970317,dallas,13744.0,23,4,2,Winter,6
1581724800,Clear,clear-day,0.0,0.0,0.4172023540063376,0.4825984311933592,34.96,0.57,0.7672281776416554,0.2179487179487179,0.1999619844136096,0.3509749303621169,0.0,0.0,1.0,No Precipitation,0.3491103202846976,0.008611082970317,dallas,13322.0,0,5,2,Winter,6
1581728400,Clear,clear-night,0.0,0.0,0.3997283838841104,0.4696519686238672,34.75,0.61,0.7687595712098023,0.1809523809523809,0.1864664512450105,0.3370473537604457,0.0,0.0,1.0,No Precipitation,0.3430604982206405,0.008611082970317,dallas,12976.0,1,5,2,Winter,6
1581732000,Clear,clear-night,0.0,0.0,0.3805341783612494,0.4488614728505064,35.0,0.66,0.777947932618682,0.1945054945054945,0.2016726858011784,0.3844011142061281,0.01,0.0,1.0,No Precipitation,0.3434163701067615,0.008611082970317,dallas,12798.0,2,5,2,Winter,1
1581735600,Clear,clear-night,0.0,0.0,0.3611588954277953,0.4300510242936562,35.01,0.72,0.7810107197549776,0.1915750915750916,0.2305645314578977,0.4066852367688022,0.0,0.0,1.0,No Precipitation,0.3427046263345196,0.008611082970317,dallas,12767.0,3,5,2,Winter,1
